Link,Name,Property Type,No of Rooms,Property Size (sq. ft),Monthly Rent,Property Address
https://www.mudah.my/kristal-view-condo-shah-alam-seksyen-7-fully-furnished-icity-106265445.htm,Kristal View Condo Shah Alam Seksyen 7 Fully Furnished Icity,Condominium,4,1100,"RM 2,000",Selangor
https://www.mudah.my/puncak-jalil-puj-3-ground-floor-seri-kembangan-warehouse-store-106219425.htm,Puncak Jalil PUJ 3 Ground Floor Seri Kembangan Warehouse Store,Shop lot,,1650,"RM 2,900",Selangor
https://www.mudah.my/apartment-saujana-gombak-batu-caves-106214527.htm,"Apartment Saujana Gombak, Batu Caves",Apartment,3,950,"RM 1,200",Selangor
https://www.mudah.my/for-rent-shoplot-puchong-getaway-puchong-106399556.htm,"For Rent Shoplot Puchong Getaway,Puchong",Shop lot,,1875,"RM 3,000",Selangor
https://www.mudah.my/Fully+Furnished+Mutiara+Subang-106179098.htm,Fully Furnished Mutiara Subang,Apartment,3,850,"RM 1,100",Selangor
https://www.mudah.my/Pool+View+Fully+Furnished+Urbano+Utropolis-105362863.htm,Pool View Fully Furnished Urbano Utropolis,Service Residence,1,455,"RM 1,400",Selangor
https://www.mudah.my/New+Pangsapuri+Setia+Impian+Near+Jade+Hill+Kajang-93014050.htm,"New Pangsapuri Setia Impian, Near Jade Hill Kajang",Apartment,3,1300,RM 950,Selangor
https://www.mudah.my/New+Pangsapuri+Puncak+Saujana+Permai+2+Mutiara+Heights+Kajang-93650493.htm,"New Pangsapuri Puncak Saujana, Permai 2, Mutiara Heights Kajang",Apartment,3,1055,RM 750,Selangor
https://www.mudah.my/available-now-shah-alam-sek-33-1-5-storey-light-factory-to-let-106437378.htm,[ Available Now ] Shah Alam Sek 33 @ 1.5 Storey Light Factory To Let,Warehouse / Factory,,2600,"RM 4,500",Selangor
https://www.mudah.my/2-5-acre-teluk-panglima-garang-1000-amp-factory-to-let-106437374.htm,[ 2.5 Acre ] Teluk Panglima Garang 1000 Amp Factory To Let,Warehouse / Factory,,108900,"RM 112,759",Selangor
https://www.mudah.my/rental-flat-tingkat-2-puchong-perdana-puchong-permai-renovated-106437096.htm,"Rental Flat tingkat 2 Puchong Perdana, Puchong Permai (Renovated)",Flat,3,700,RM 900,Selangor
https://www.mudah.my/brand-new-1-29-acre-jalan-kapar-bungalow-factory-to-let-106437130.htm,[ Brand New 1.29 Acre !! ] Jalan Kapar Bungalow Factory To Let,Warehouse / Factory,,56192,"RM 60,000",Selangor
https://www.mudah.my/to-let-clover-park-denai-alam-shah-alam-106437129.htm,"To Let Clover Park, Denai Alam, Shah Alam",Terraced House,4,1760,"RM 2,400",Selangor
https://www.mudah.my/for-rent-detached-factory-cipta-3-serenia-sepang-106437124.htm,For rent!! Detached Factory@ Cipta 3 Serenia Sepang,Warehouse / Factory,,43776,"RM 63,000",Selangor
https://www.mudah.my/hot-rent-brandnew-duduk-seruang-apartment-eco-sanctuary-106437117.htm,Hot rent!! Brandnew!! Duduk Seruang Apartment Eco Sanctuary,Service Residence,3,1000,"RM 1,500",Selangor
https://www.mudah.my/budget-rent-ready-move-in-duduk-seruang-apartment-eco-sanctuary-106437115.htm,Budget rent!! Ready move in!! Duduk Seruang Apartment Eco Sanctuary,Service Residence,3,1000,"RM 1,400",Selangor
https://www.mudah.my/first-come-first-serve-available-now-kota-bayuemas-double-storey-106437114.htm,First come first serve!!Available now!!  Kota Bayuemas Double Storey,Terraced House,4,2000,"RM 1,900",Selangor
https://www.mudah.my/ready-move-in-good-condition-sentosa-klang-double-storey-house-106437113.htm,Ready move in!! Good Condition!! Sentosa Klang Double storey House,2-storey Terraced House,4,1500,"RM 1,750",Selangor
https://www.mudah.my/furnished-2-storey-terrace-house-taman-alam-suria-puncak-alam-106437134.htm,"Furnished - 2 Storey Terrace House Taman Alam Suria, Puncak Alam",2-storey Terraced House,4,1540,"RM 1,700",Selangor
https://www.mudah.my/Rent+Personal+Room+Free+Wifi+PERDANA+VILLA-76331379.htm,Rent Personal Room Free Wifi |PERDANA VILLA,Apartment / Flat,,1200,RM 330,Selangor
https://www.mudah.my/Mentari+Court+Rental+0+deposit+Room+Single+Muslimah+Free+Wifi-95567231.htm,Mentari Court - Rental 0 deposit | ✓ Room Single Muslimah| Free Wifi,Apartment / Flat,,950,RM 350,Selangor
https://www.mudah.my/BILIK+SEWA+Kosong+Deposit+Mentari+Court+WIFI+Free-73257679.htm,BILIK SEWA Kosong Deposit -Mentari Court -WIFI Free,Apartment / Flat,,950,RM 350,Selangor
https://www.mudah.my/Bilik+Single+Balkoni+Free+Wifi+Near+Medical+Center+Sunway+Geo-69344616.htm,Bilik Single Balkoni Free Wifi- Near Medical Center & Sunway Geo,Apartment / Flat,,995,RM 370,Selangor
https://www.mudah.my/tasik-height-apartment-bandar-tasik-selatan-106372347.htm,"Tasik Height Apartment, Bandar Tasik Selatan",Apartment,3,900,"RM 1,150",Selangor
https://www.mudah.my/Office+Lot+Laman+Seri+Business+Park+Shah+Alam-105926598.htm,Office Lot Laman Seri Business Park Shah Alam,Office space,,2000,"RM 5,000",Selangor
https://www.mudah.my/Mallow+Semi+D+Kota+Emerald+Amberley+42+x+70+sf+Corner+For+Rent-105671811.htm,"Mallow Semi D , Kota Emerald , Amberley , 42 x 70 sf ,Corner ,For Rent",Semi-Detached House,5,2940,"RM 2,500",Selangor
https://www.mudah.my/fully-furnished-emporis-condo-kasturi-idaman-kota-damansara-106437078.htm,Fully Furnished✅Emporis Condo/ Kasturi Idaman Kota Damansara,Condominium,3,929,"RM 2,800",Selangor
https://www.mudah.my/ready-move-in-puncak-alam-43k-sqft-warehouse-to-let-106437064.htm,[ Ready Move In ] Puncak Alam 43K Sqft Warehouse To Let,Warehouse / Factory,,43593,"RM 55,000",Selangor
https://www.mudah.my/2-49-acre-industrial-land-for-rent-in-west-port-klang-106437063.htm,[ 2.49 Acre ] Industrial Land For Rent In West Port Klang,Industrial,,2.49,"RM 29,379",Selangor
https://www.mudah.my/3+Storey+Tamansari+Camelia+Emerald+Garden+Anggun+3+Rawang+Rent-105653384.htm,"3 Storey Tamansari Camelia , Emerald Garden , Anggun 3 , Rawang Rent",3-storey Terraced House,4,1690,"RM 3,100",Selangor
https://www.mudah.my/3+Storey+Tamansari+Camelia+Fully+Furnished+Anggun+3+Rawang+Rent-105652718.htm,"3 Storey Tamansari Camelia , Fully Furnished , Anggun 3 , Rawang Rent",3-storey Terraced House,4,4002,"RM 3,700",Selangor
https://www.mudah.my/amani-residence-bandar-puteri-puchong-puchong-utama-hillcrest-for-rent-106437263.htm,Amani Residence Bandar Puteri Puchong Puchong Utama Hillcrest For Rent,Service Residence,3,883,"RM 2,100",Selangor
https://www.mudah.my/perdana-exclusive-partial-furnished-ready-to-move-in-nearby-shops-106437231.htm,Perdana Exclusive Partial Furnished Ready to Move In Nearby Shops,Condominium,2,750,"RM 1,500",Selangor
https://www.mudah.my/d-cahaya-apartment-puchong-jaya-3r2b-p-furnish-bandar-kinrara-106437226.htm,D'Cahaya Apartment Puchong Jaya 3R2B P/FURNISH Bandar Kinrara,Apartment,3,900,"RM 1,000",Selangor
https://www.mudah.my/Bilik+Non+Sharing+Untuk+DiSewa+Subang+Bestari-104709967.htm,Bilik Non-Sharing Untuk DiSewa -Subang Bestari,Shoplot,,64,RM 275,Selangor
https://www.mudah.my/Bilik+Taman+Samudra+Dkt+Giant+Batu+Caves-36781046.htm,Bilik Taman Samudra Dkt Giant Batu Caves,Shoplot,,100,RM 200,Selangor
https://www.mudah.my/Bilik+Sewa+Khas+Untuk+Muslimah+Di+Lagoon+Perdana+Sunway-105302872.htm,"Bilik Sewa Khas Untuk Muslimah Di Lagoon Perdana, Sunway",Apartment / Flat,,75,RM 300,Selangor
https://www.mudah.my/level-3-unfurnish-andorra-apartment-seksyen25-taman-sri-muda-shah-alam-106297929.htm,Level 3 UNFURNISH Andorra Apartment Seksyen25 Taman Sri Muda Shah Alam,Apartment,3,870,RM 950,Selangor
https://www.mudah.my/Belowmarket+Limited+Unit+Facing+Mainroad+Bandar+Putera+2+Shoplot+22x70-105826220.htm,Belowmarket Limited Unit Facing Mainroad Bandar Putera 2 Shoplot 22x70,Shop lot,,1540,"RM 6,700",Selangor
https://www.mudah.my/+FOR+RENT+Rumah+Sewa+Harmoni+Idaman+Apartment+Damansara+Damai-96848015.htm,[FOR RENT] Rumah Sewa Harmoni & Idaman Apartment Damansara Damai,Apartment,5,650,RM 500,Selangor
https://www.mudah.my/+NON+SHARING+Room+For+Rent+VISTA+SUBANG+ARA+DAMANSARA-105313935.htm,"[NON SHARING] Room For Rent VISTA SUBANG , ARA DAMANSARA",Apartment / Flat,,90,RM 300,Selangor
https://www.mudah.my/+NON+SHARING+Bilik+sewa+desa+mentari+petaling+jaya-92060344.htm,[NON-SHARING] Bilik sewa desa mentari petaling jaya,Apartment / Flat,,714,RM 250,Selangor
https://www.mudah.my/+NON+SHARING+BILIK+UNTUK+DISEWA+PUCHONG+INTAN+dan+PUCHONG+PERMAI-92052816.htm,[NON SHARING] BILIK UNTUK DISEWA PUCHONG INTAN dan PUCHONG PERMAI,Apartment / Flat,,714,RM 250,Selangor
https://www.mudah.my/3-sty-semi-d-factory-taman-subang-perdana-u3-subang-airport-for-rent-106437191.htm,3 Sty Semi-D Factory Taman Subang Perdana U3 Subang Airport For Rent,Warehouse / Factory,,9600,"RM 15,000",Selangor
https://www.mudah.my/+MALE+Single+room+for+rent+at+Bandar+Bukit+Tinggi-103138342.htm,(MALE) Single room for rent at Bandar Bukit Tinggi,Houses,,220,RM 450,Selangor
https://www.mudah.my/limited-big-balcony-657sf-ayuman-suites-gombak-setapak-greenwood-106324958.htm,"(Limited Big Balcony 657sf) Ayuman Suites Gombak, Setapak Greenwood",Service Residence,3,657,"RM 1,299",Selangor
https://www.mudah.my/goodcondition-actual-unit-ayuman-suites-gombak-uiam-setapak-106258905.htm,"[GoodCondition Actual Unit] Ayuman Suites Gombak, UIAM Setapak",Service Residence,3,557,"RM 1,350",Selangor
https://www.mudah.my/fully-reno-simfoni-perdana-106383664.htm,Fully Reno Simfoni Perdana,Townhouse,3,1800,"RM 1,300",Selangor
https://www.mudah.my/GROUND+FLOOR+Shoplot+Plaza+Glomac-105362222.htm,GROUND FLOOR Shoplot Plaza Glomac,Shop lot,,1625,"RM 3,800",Selangor
https://www.mudah.my/free-wifi-double-storey-elmina-106385008.htm,Free Wifi Double Storey Elmina,2-storey Terraced House,4,2051,"RM 2,200",Selangor
https://www.mudah.my/menara-u-partially-furnished-unit-shah-alam-106379642.htm,"Menara U Partially furnished unit,Shah Alam",Service Residence,2,527,"RM 1,400",Selangor
https://www.mudah.my/want-to-rent-trio-by-setia-bukit-tinggi-106294858.htm,Want to Rent Trio by Setia Bukit Tinggi,Service Residence,3,915,"RM 1,900",Selangor
https://www.mudah.my/20x80-ground-flr-shop-pusat-komersial-sek-7-jakel-shah-alam-main-road-106436929.htm,20x80 Ground Flr Shop Pusat Komersial Sek 7 Jakel Shah Alam(main Road),Shop lot,,1600,"RM 6,000",Selangor
https://www.mudah.my/trio-by-setia-bukit-tinggi-want-to-rent-106345307.htm,*TRIO BY SETIA BUKIT TINGGI*  Want to Rent,Service Residence,2,650,"RM 1,800",Selangor
https://www.mudah.my/Sunway+Bilik+Kecil+Small+Room+Mentari+Court+Free+Utilities+-105173507.htm,Sunway Bilik Kecil Small Room Mentari Court (Free Utilities),Apartment / Flat,,774,RM 480,Selangor
https://www.mudah.my/+Ground+Floor+Shoplot+Tadisma+Business+Park+Seksyen+13+Shah+Alam-106012716.htm,(Ground Floor) Shoplot Tadisma Business Park Seksyen 13 Shah Alam,Shop lot,,1540,"RM 3,300",Selangor
https://www.mudah.my/+Male+Fully+furnished+room+in+PangsapuriDamai+TmnSriMuda+4+rent-105175559.htm,"(Male) Fully furnished room in PangsapuriDamai, TmnSriMuda 4 rent",Apartment / Flat,,100,RM 500,Selangor
https://www.mudah.my/+Female+fully+furnished+room+with+a+view+in+Springville+TmnEquine-105166010.htm,"(Female) fully furnished room with a view in Springville, TmnEquine",Condo / Services residence / Penthouse / Townhouse,,120,RM 550,Selangor
https://www.mudah.my/20x70-ground-flr-shop-pusat-komersial-sek-7-shah-alam-near-lrt-106436897.htm,20x70 Ground Flr Shop Pusat Komersial Sek 7 Shah Alam Near Lrt,Shop lot,,1400,"RM 6,000",Selangor
https://www.mudah.my/palmyra-residence-bangi-106436889.htm,Palmyra Residence Bangi,Service Residence,3,1050,"RM 1,300",Selangor
https://www.mudah.my/for-rent-2-storey-saujana-klia-kota-warisan-sepang-kitchen-cabinet-106436883.htm,"For Rent 2 Storey Saujana Klia, Kota Warisan, Sepang (Kitchen Cabinet)",2-storey Terraced House,4,2175,"RM 1,700",Selangor
https://www.mudah.my/Fully+Furnished+Palm+Spring+Condominium-105656420.htm,Fully Furnished Palm Spring Condominium,Condominium,3,1023,"RM 1,650",Selangor
https://www.mudah.my/End+Lot+Graham+Extend+Kitchen+Furnish+Reno+Eco+Grandeur+Puncak+Alam-104850727.htm,End Lot Graham Extend Kitchen Furnish Reno Eco Grandeur Puncak Alam,2-storey Terraced House,3,1630,"RM 2,380",Selangor
https://www.mudah.my/le-pavillion-unit-for-rent-puchong-condo-disewa-selangor-106437030.htm,"Le Pavillion Unit For Rent, Puchong Condo Disewa, Selangor",Service Residence,3,990,"RM 2,600",Selangor
https://www.mudah.my/Super+Cheap+Apartment+Golden+Villa+Taman+Sentosa+Klang+3R2B+Near+NSK-102976694.htm,Super Cheap Apartment Golden Villa Taman Sentosa Klang 3R2B Near NSK,Apartment,3,818,RM 760,Selangor
https://www.mudah.my/Skyvilla+D+Island+Residence+Fully+Furnished+Putra+Perdana+For+Rent-106181876.htm,Skyvilla D'Island Residence Fully Furnished Putra Perdana For Rent,Condominium,3,1026,"RM 1,500",Selangor
https://www.mudah.my/furnished-4-bedrooms-house-bandar-nusa-rhu-shah-alam-nr-cahaya-spk-106437014.htm,Furnished [4 Bedrooms] House Bandar Nusa Rhu Shah Alam Nr Cahaya Spk,2-storey Terraced House,4,1900,"RM 1,900",Selangor
https://www.mudah.my/murah-semi-d-1-storey-semi-d-desa-salak-pekerti-sepang-near-klia-106437010.htm,"[ Murah Semi D ] 1 Storey SEMI D, Desa Salak Pekerti, Sepang Near KLIA",Terraced House,4,2652,"RM 1,350",Selangor
https://www.mudah.my/Partially+Furnished+Sri+Ros+Apartment+Sg+Chua+Kajang+Near+Bangi-104852073.htm,"Partially Furnished, Sri Ros Apartment, Sg Chua, Kajang, Near Bangi",Apartment,3,780,"RM 1,000",Selangor
https://www.mudah.my/GROUND+FLOOR+Emira+Residence+Urban+Retail+Seksyen+13+Shah+Alam-105927114.htm,GROUND FLOOR Emira Residence Urban Retail Seksyen 13 Shah Alam,Shop lot,,1760,"RM 7,000",Selangor
https://www.mudah.my/1+5+sty+Factory+Bandar+Teknologi+Kajang+Kajang-106004019.htm,"1.5 sty Factory, Bandar Teknologi Kajang, Kajang",Warehouse / Factory,,2560,"RM 4,800",Selangor
https://www.mudah.my/for-rent-new-exclusive-3-storey-bugalow-with-pool-lift-type-b-ha-106436847.htm,For Rent - New Exclusive 3 Storey Bugalow With Pool & Lift (Type B) HA,Bungalow House,8,5998,"RM 15,000",Selangor
https://www.mudah.my/ground-flr-20x75-same-row-with-public-mutual-shop-sek-15-shah-alam-106436844.htm,[ground Flr] 20x75 Same Row With Public Mutual Shop Sek 15 Shah Alam,Shop lot,,1500,"RM 6,600",Selangor
https://www.mudah.my/partial-furnished-house-25x75-melodia-1-alamm-impian-sek-35-shah-alam-106436977.htm,Partial Furnished House 25x75 Melodia 1 Alamm Impian Sek 35 Shah Alam,2-storey Terraced House,4,1922,"RM 2,600",Selangor
https://www.mudah.my/Huni+Eco+Ardence+Setia+Shah+Alam+near+Bukit+Jelutong+UITM+Setia+City-106145537.htm,Huni Eco Ardence Setia Shah Alam near Bukit Jelutong UITM Setia City,Service Residence,3,1000,"RM 1,000",Selangor
https://www.mudah.my/setia-taipan-2-shoplot-setia-alam-hot-prime-location-106436969.htm,Setia Taipan 2 Shoplot Setia Alam Hot Prime Location,Shop lot,,1650,"RM 2,300",Selangor
https://www.mudah.my/huni-setia-alam-near-shah-alam-seksyen-13-aeon-idcc-giant-i-city-giant-106276897.htm,Huni Setia Alam near Shah Alam Seksyen 13 Aeon IDCC Giant I-City Giant,Condominium,3,1000,"RM 1,000",Selangor
https://www.mudah.my/commercial-shop-lot-units-for-rent-106354839.htm,Commercial Shop Lot units For Rent,Shop lot,,2700,"RM 1,000",Selangor
https://www.mudah.my/Huni+Eco+Ardence+Setia+Alam+near+Setia+City+Conventiom+Centre+I+City-106138861.htm,Huni Eco Ardence Setia Alam near Setia City Conventiom Centre I City,Service Residence,3,1000,"RM 1,000",Selangor
https://www.mudah.my/Huni+Eco+Ardence+Setia+Shah+Alam+near+Klang+Parade+Centro+Mall+Mydin-106129438.htm,Huni Eco Ardence Setia Shah Alam near Klang Parade Centro Mall Mydin,Condominium,3,1000,RM 999,Selangor
https://www.mudah.my/kampung-baru-sungai-buloh-1-storey-factory-10-000-sqft-106436965.htm,"Kampung Baru Sungai Buloh 1-Storey Factory 10,000 sqft",Warehouse / Factory,,10000,"RM 16,000",Selangor
https://www.mudah.my/Below+Market+Limited+Unit+Klang+Jaya+1storey+22x80+Klang+Valueble+Area-105987393.htm,Below Market Limited Unit Klang Jaya 1storey 22x80 Klang Valueble Area,1-storey Terraced House,3,2280,"RM 1,600",Selangor
https://www.mudah.my/facing-main-road-20x70-ground-shop-pusat-komersial-sek-7-shah-alam-106436947.htm,Facing Main Road 20x70 Ground Shop Pusat Komersial Sek 7 Shah Alam,Shop lot,,1400,"RM 6,000",Selangor
https://www.mudah.my/Medium+Room+At+Sterling+Condo+SS7+Near+Paradigm+Mall+and+LRT+Station-105626651.htm,Medium Room At Sterling Condo SS7 - Near Paradigm Mall and LRT Station,Condo / Services residence / Penthouse / Townhouse,,400,RM 680,Selangor
https://www.mudah.my/residensi-mutiara-kajang-2-near-bangi-semenyih-near-ukm-ktm-106270204.htm,Residensi Mutiara kajang 2 near bangi semenyih near UKM KTM,Condominium,4,930,"RM 1,200",Selangor
https://www.mudah.my/Below+Market+Limited+Unit+Pandamaraan+1+5storeysemi+d+Factory+7700sqft-105844245.htm,Below Market Limited Unit Pandamaraan 1.5storeysemi-d Factory 7700sqft,Warehouse / Factory,,4600,"RM 9,500",Selangor
https://www.mudah.my/Vista+bangi+residence+near+bangi+kajang+semenyih+near+KTM+MRT+near+UKM-105686249.htm,Vista bangi residence near bangi kajang semenyih near KTM/MRT near UKM,Service Residence,1,500,"RM 1,500",Selangor
https://www.mudah.my/Puncak+Alam+Factory-102817995.htm,Puncak Alam Factory,Warehouse / Factory,,27000,"RM 31,000",Selangor
https://www.mudah.my/Budget+Warehouse+Factory+Kapar+Klang+10+000sf+CF+100AMP+RENT-106077679.htm,"Budget Warehouse Factory - Kapar Klang‼️[10,000sf / CF / 100AMP] RENT",Warehouse / Factory,,10000,"RM 16,000",Selangor
https://www.mudah.my/corner-lot-semi-d-puncak-alam-106399101.htm,Corner Lot Semi D Puncak Alam,Semi-Detached House,4,3300,"RM 1,500",Selangor
https://www.mudah.my/furnished-office-for-rent-sunwaymas-106426976.htm,Furnished Office for Rent SunwayMas,Office space,,700,"RM 1,200",Selangor
https://www.mudah.my/serdang-flat-corner-lot-106423153.htm,"Serdang flat, corner lot",Flat,2,600,RM 700,Selangor
https://www.mudah.my/Fully+furnished+985sf+Setia+City+Residence+Setia+Alam+Renovated-105851440.htm,Fully furnished 985sf Setia City Residence Setia Alam Renovated,Service Residence,3,985,"RM 3,500",Selangor
https://www.mudah.my/2-story-brand-new-shop-k-commercial-at-sri-muda-shah-alam-106436600.htm,"2 story brand new shop K commercial at Sri muda, shah alam",Shop lot,,1500,"RM 8,000",Selangor
https://www.mudah.my/fully-furnish-the-wharf-residence-taman-tasik-prima-2-bedrooms-106408269.htm,"( Fully Furnish ) The Wharf Residence, Taman Tasik Prima, 2 Bedrooms",Condominium,2,829,"RM 1,250",Selangor
https://www.mudah.my/Menara+U+Seksyen+13+Fully+Furnish+Walking+Distance+to+MSU+Aeon+-106097750.htm,"Menara U, Seksyen 13. Fully Furnish. Walking Distance to MSU & Aeon.",Apartment,2,527,"RM 1,600",Selangor
https://www.mudah.my/pangsapuri-alam-prima-seksyen-22-near-batu-tiga-low-deposit-1-1-106263173.htm,"Pangsapuri Alam Prima, Seksyen 22. Near Batu Tiga. Low Deposit 1+1.",Apartment,3,850,"RM 1,350",Selangor
https://www.mudah.my/taman-bayu-perdana-klang-20-x85-double-storey-house-106373250.htm,"Taman Bayu Perdana, Klang, 20'x85' Double Storey House",2-storey Terraced House,4,1700,"RM 1,750",Selangor
https://www.mudah.my/taman-saujana-rawang-rawang-22-x70-double-storey-house-106261119.htm,"Taman Saujana Rawang, Rawang, 22'x70' Double Storey House",2-storey Terraced House,4,1540,"RM 1,650",Selangor
https://www.mudah.my/1680sf-first-floor-office-sinaria-shop-tropicana-aman-nr-kota-kemuning-106436777.htm,1680sf First Floor Office Sinaria Shop Tropicana Aman Nr Kota Kemuning,Shop lot,,1680,"RM 2,000",Selangor
https://www.mudah.my/+TOWNHOUSE+FULLY+FURNISHED+BDR+PUTERI+BANGI+NEAR+EXIT+TOL+For+Rent-106112090.htm,[TOWNHOUSE FULLY FURNISHED BDR PUTERI BANGI NEAR EXIT TOL] For Rent,Townhouse,3,1788,"RM 1,800",Selangor
https://www.mudah.my/1st+floor+kajang+east+avenue+vista+valley+semenyih-102952555.htm,"1st floor kajang east avenue,vista valley semenyih",Shop lot,,1500,"RM 1,500",Selangor
https://www.mudah.my/jalan-merak-bandar-puchong-jaya-office-for-rent-106436571.htm,Jalan Merak Bandar Puchong Jaya office for rent,Office space,,1600,"RM 2,300",Selangor
https://www.mudah.my/+WELL+MAINTAIN+Single+Storey+House+Bandar+Seri+Ehsan+Banting-105665307.htm,[WELL MAINTAIN] Single Storey House Bandar Seri Ehsan Banting,Terraced House,3,1399,RM 800,Selangor
https://www.mudah.my/Paragon+Tower+Cyberjaya+Near+MMU+University+Cyberjaya-105595800.htm,Paragon Tower Cyberjaya. Near MMU & University Cyberjaya,Service Residence,1,675,"RM 1,100",Selangor
https://www.mudah.my/+FULLY+FURNISHED+2+BEDROOMS+Eclipse+Residence+Cyberjaya-105671879.htm,[FULLY FURNISHED 2 BEDROOMS] Eclipse Residence Cyberjaya,Service Residence,2,650,"RM 1,700",Selangor
https://www.mudah.my/subang-jaya-tp-7-taman-perindustrian-uep-1-5-sty-factory-30x100-106436712.htm,Subang Jaya TP 7 Taman Perindustrian UEP 1.5 Sty Factory 30X100,Warehouse / Factory,,3000,"RM 6,500",Selangor
https://www.mudah.my/Taman+Putra+Perdana+Double+Storey+Landed+House+For+Rent-106035654.htm,Taman Putra Perdana Double Storey Landed House For Rent,Others,4,1200,"RM 1,300",Selangor
https://www.mudah.my/for-rent-partly-furnished-areca-bandar-seri-coalfields-sungai-buloh-106436695.htm,‼️FOR RENT Partly furnished ARECA Bandar Seri Coalfields Sungai Buloh‼️,2-storey Terraced House,4,1845,"RM 1,800",Selangor
https://www.mudah.my/Free+WiFi+laju+500+Mbps+bilik+sewa+Mentari+court+apartment-93850093.htm,Free WiFi laju 500 Mbps bilik sewa - Mentari court apartment,Apartment / Flat,,775,RM 350,Selangor
https://www.mudah.my/renovated-and-new-paint-2-storey-house-20x69-taman-sentosa-klang-106436437.htm,Renovated and new paint 2 storey house 20x69 Taman Sentosa Klang,Terraced House,4,1600,"RM 1,200",Selangor
https://www.mudah.my/flat-company-rent-pangsapuri-palma-bandar-botanic-klang-3-bilik-106436424.htm,Flat Company Rent Pangsapuri Palma Bandar Botanic Klang 3 Bilik,Apartment,3,650,"RM 1,000",Selangor
https://www.mudah.my/pangsapuri-sri-murni-taman-pinggiran-sungai-long-untuk-disewa-106436419.htm,"Pangsapuri Sri Murni, Taman Pinggiran Sungai Long untuk disewa",Flat,3,657,RM 500,Selangor
https://www.mudah.my/balakong-cheras-kajang-shop-office-106436467.htm,Balakong / Cheras / Kajang / Shop office,Office space,,1600,"RM 1,100",Selangor
https://www.mudah.my/near-hospital-townhouse-2-storey-taman-sabha-impian-kajang-106436461.htm,[Near Hospital ] Townhouse 2 Storey Taman Sabha Impian Kajang,Townhouse,4,1349,"RM 1,300",Selangor
https://www.mudah.my/+MALE+Single+room+for+rent+at+Bandar+Bukit+Tinggi-99541893.htm,(MALE) Single room for rent at Bandar Bukit Tinggi,Houses,,120,RM 350,Selangor
https://www.mudah.my/emerald-avenue-selayang-1000sf-like-new-106348603.htm,"EMERALD AVENUE SELAYANG, 1000sf like New",Service Residence,2,1000,"RM 1,300",Selangor
https://www.mudah.my/FULLY+FURNISHED+Condominium+Vista+Bangi+Near+UKM-105633185.htm,FULLY FURNISHED Condominium Vista Bangi Near UKM,Service Residence,3,1000,"RM 2,500",Selangor
https://www.mudah.my/kiara-plaza-residence-semenyih-partly-furnish-2-parking-106436608.htm,"Kiara Plaza Residence, semenyih, partly furnish, 2 parking",Service Residence,3,893,RM 950,Selangor
https://www.mudah.my/master-room-w-wifi-for-rent-usj11-near-taipan-106393336.htm,Master Room W/Wifi For Rent@USJ11(Near Taipan),Houses,,100,RM 750,Selangor
https://www.mudah.my/Semi+D+Factory+Rent+Shah+Alam+39+887sf+1+000AMP+CCC+Warehouse-105862990.htm,"Semi D Factory Rent‼️Shah Alam【39,887sf / 1,000AMP /CCC】Warehouse",Warehouse / Factory,,39887,"RM 53,000",Selangor
https://www.mudah.my/Rimbayu+Robin+3R3B+Double+Storey+Kota+Kemuning-105854871.htm,Rimbayu Robin 3R3B Double Storey @Kota Kemuning,2-storey Terraced House,3,1160,"RM 1,500",Selangor
https://www.mudah.my/Crowded+Area+2+Storey+CORNER+ShopLot+MAINROAD+Jln+Raya+Timur+Klang-104863906.htm,Crowded Area🔥2 Storey CORNER ShopLot @ MAINROAD - Jln Raya Timur Klang,Shop lot,,1100,"RM 6,500",Selangor
https://www.mudah.my/dual-frontage-mainroad-6-21-acres-land-beside-elmina-green-1-u17-106435622.htm,Dual Frontage Mainroad 6.21 Acres Land beside Elmina Green 1 U17,Agricultural,,6.21,"RM 52,785",Selangor
https://www.mudah.my/Single+Room+for+rent-88733643.htm,Single Room for rent,Condo / Services residence / Penthouse / Townhouse,,400,RM 350,Selangor
https://www.mudah.my/brp-1-bukit-rahman-putra-sungai-buloh-2nd-floor-office-jln-brp-1-4-106435919.htm,"BRP 1, Bukit Rahman Putra, Sungai Buloh, 2nd floor Office, Jln Brp 1/4",Office space,,1650,"RM 1,100",Selangor
https://www.mudah.my/Telok+Gong+Port+Klang+2+39Acre+FACTORY+Warehouse+CF+1+000Amp+RENT-105418687.htm,"Telok Gong Port Klang [2.39Acre] FACTORY Warehouse【CF & 1,000Amp】RENT",Warehouse / Factory,,104108,"RM 96,000",Selangor
https://www.mudah.my/Budget+Rent+2+Storey+Warehouse+Factory+Kapar+Klang+7+650sf-105760043.htm,"Budget Rent‼️2 Storey Warehouse Factory - Kapar Klang 7,650sf",Warehouse / Factory,,7650,"RM 15,000",Selangor
https://www.mudah.my/SEmenyih+Villaraya+Industrial+Park+Semi+D+For+Rent-103003870.htm,SEmenyih Villaraya Industrial Park Semi D For Rent,Warehouse / Factory,,15000,"RM 8,000",Selangor
https://www.mudah.my/Nicely+furnished+Bedroom+Vista+Ramal+Bangi+Uniten+Kajang-106058372.htm,Nicely furnished Bedroom | Vista Ramal | Bangi | Uniten | Kajang,Apartment / Flat,,150,RM 470,Selangor
