Link,Name,Property Type,No of Rooms,Property Size (sq. ft),Monthly Rent,Property Address
https://www.mudah.my/For+Rent+Untuk+Disewa+WAREHOUSE+GEDUNG+KILANG+FACTORY-104003270.htm,For Rent / Untuk Disewa WAREHOUSE / GEDUNG / KILANG / FACTORY,Warehouse / Factory,,26000,"RM 25,000",Terengganu
https://www.mudah.my/For+Rent+Untuk+Disewa+WAREHOUSE+GEDUNG+KILANG+FACTORY-104187214.htm,For Rent / Untuk Disewa WAREHOUSE / GEDUNG / KILANG / FACTORY,Warehouse / Factory,,10000,"RM 10,500",Terengganu
https://www.mudah.my/For+Rent+Untuk+Disewa+Shoplot+Depan+Giant+Jerteh+Besut-101386820.htm,For Rent / Untuk Disewa Shoplot Depan Giant Jerteh Besut,Shop lot,,1200,"RM 2,900",Terengganu
https://www.mudah.my/For+Rent+Untuk+Disewa+WAREHOUSE+GEDUNG+KILANG+FACTORY-104003174.htm,For Rent / Untuk Disewa WAREHOUSE / GEDUNG / KILANG / FACTORY,Warehouse / Factory,,26000,"RM 25,000",Terengganu
https://www.mudah.my/Ruang+Pejabat+di+Panji+Curve+Kuala+Terengganu-105319139.htm,Ruang Pejabat di Panji Curve Kuala Terengganu,Office space,,1800,"RM 2,500",Terengganu
https://www.mudah.my/Rumah+Sewa+Kuala+Nerus-106099712.htm,Rumah Sewa Kuala Nerus,2-storey Terraced House,3,1500,"RM 1,200",Terengganu
https://www.mudah.my/Corner+lot+empty+land+for+rent+mak+lagam-96125870.htm,Corner lot empty land for rent - mak lagam,Commercial,,0.25,"RM 1,200",Terengganu
https://www.mudah.my/Ruang+Pejabat+Untuk+Disewa+di+Pulau+Kambing+Kuala+Terengganu-106097770.htm,"Ruang Pejabat Untuk Disewa di Pulau Kambing, Kuala Terengganu",Office space,,2604,"RM 1,000",Terengganu
https://www.mudah.my/Kuala+Terengganu+Terrace+House+for+Rent-106093596.htm,Kuala Terengganu: Terrace House for Rent,2-storey Terraced House,4,1200,"RM 1,900",Terengganu
https://www.mudah.my/rumah+untuk+disewa+di+kemaman+terengganu-106093369.htm,"rumah untuk disewa di kemaman, terengganu",Bungalow House,4,2000,RM 700,Terengganu
https://www.mudah.my/Damansara+Kerteh+Bungalow+house+for+rent+sewa-98321346.htm,Damansara Kerteh Bungalow house for rent / sewa,Bungalow House,4,2031,"RM 2,500",Terengganu
https://www.mudah.my/rumah+untuk+disewa+kuala+berang-102499726.htm,rumah untuk disewa kuala berang,Semi-Detached House,3,2500,RM 660,Terengganu
https://www.mudah.my/Rumah+Teres+Dua+Tingkat+Untuk+Disewa-105987079.htm,Rumah Teres Dua Tingkat Untuk Disewa,2-storey Terraced House,4,2100,RM 900,Terengganu
https://www.mudah.my/Permin+Harmoni+-106079892.htm,Permin Harmoni ,Apartment,3,900,"RM 1,300",Terengganu
https://www.mudah.my/Rumah+Teres+Bukit+Kuang+untuk+disewa-106070629.htm,Rumah Teres Bukit Kuang untuk disewa,Terraced House,3,1200,"RM 1,000",Terengganu
https://www.mudah.my/Teres+2+Tingkat+Kosong+untuk+Disewa-106066834.htm,Teres 2 Tingkat Kosong untuk Disewa,2-storey Terraced House,4,1800,"RM 1,500",Terengganu
https://www.mudah.my/Rumah+Semi+D+Taman+Murni+Perdana+Paka+Fully+Furnished+-106061389.htm,Rumah Semi-D Taman Murni Perdana Paka (Fully Furnished),Semi-Detached House,3,322,"RM 1,600",Terengganu
https://www.mudah.my/SWEET+HOME+1+Bilik+Untuk+di+sewa+dekat+KTCC+mall+Hospital+Besar-106060723.htm,SWEET HOME 1 Bilik Untuk di sewa dekat KTCC mall/ Hospital Besar,Shoplot,,100,RM 350,Terengganu
https://www.mudah.my/Queen+Bed+Room+for+rent+near+KTCC+K+T+hospital-106060499.htm,Queen Bed Room for rent near KTCC/ K.T hospital,Apartment / Flat,,144,RM 500,Terengganu
https://www.mudah.my/Shoplot+Kedai+Untuk+Disewakan+dalam+Pusat+Bandar+Kuala+Terengganu-106057102.htm,Shoplot / Kedai Untuk Disewakan dalam Pusat Bandar  @ Kuala Terengganu,Shop lot,,1500,"RM 2,800",Terengganu
https://www.mudah.my/Rumah+untuk+disewa+di+Kuala+Nerus-106056485.htm,Rumah untuk disewa di Kuala Nerus,Semi-Detached House,3,800,RM 550,Terengganu
https://www.mudah.my/Bungalow+with+Private+Swimming+Pool+at+Kuala+Terengganu-106055456.htm,Bungalow with Private Swimming Pool at Kuala Terengganu,Bungalow House,3,6500,"RM 3,000",Terengganu
https://www.mudah.my/Bilik+sewa+bulanan+di+Taman+Baiduri+Kuala+Berang-103991854.htm,Bilik sewa bulanan di Taman Baiduri Kuala Berang,Houses,,400,RM 280,Terengganu
https://www.mudah.my/Tanah+untuk+disewa-106043120.htm,Tanah untuk disewa,Others,,1,RM 500,Terengganu
https://www.mudah.my/Rumah+Teres+2+Tingkat-106037320.htm,Rumah Teres 2 Tingkat,Terraced House,4,1200,"RM 1,200",Terengganu
https://www.mudah.my/Rumah+baru+siap+bina+untuk+disewa-106036746.htm,Rumah baru siap bina untuk disewa,Semi-Detached House,3,1453,RM 800,Terengganu
https://www.mudah.my/Bilik+sewa+lelaki+non+sharing+near+UMT+Unisza+Gong+Badak+Tok+Jembal-106032173.htm,Bilik sewa lelaki non sharing near UMT/Unisza/Gong Badak/Tok Jembal,Houses,,300,RM 250,Terengganu
https://www.mudah.my/Rumah+cantik+di+Sura+Dungun-104044348.htm,Rumah cantik di Sura Dungun,Semi-Detached House,4,1100,"RM 1,600",Terengganu
https://www.mudah.my/Bilik+lelaki+untuk+Disewa-105205747.htm,Bilik lelaki untuk Disewa,Shoplot,,30,RM 280,Terengganu
https://www.mudah.my/Bilik+sewa+area+hospital+besut+jerteh-106021211.htm,Bilik sewa area hospital besut jerteh,Shoplot,,111,RM 200,Terengganu
https://www.mudah.my/Gong+Badak+For+Rent+Disewa+WAREHOUSE+GEDUNG+KILANG+FACTORY-106018320.htm,Gong Badak For Rent / Disewa WAREHOUSE / GEDUNG / KILANG / FACTORY,Warehouse / Factory,,14000,"RM 12,600",Terengganu
https://www.mudah.my/Mencari+housemate+area+TEBING+TEMBAH+PAKA+daerah+Dungun-106018184.htm,"Mencari housemate,area TEBING TEMBAH,PAKA daerah Dungun",Sharing a house / Flat,,10,RM 280,Terengganu
https://www.mudah.my/SEMI+D+Pantai+Kelulut-106016881.htm,SEMI - D Pantai Kelulut,Semi-Detached House,3,1300,"RM 1,000",Terengganu
https://www.mudah.my/Kedai+pejabat+untuk+disewa+tingkat+1+di+Kampung+Raja+Besut-106016715.htm,"Kedai/pejabat untuk disewa tingkat 1 di Kampung Raja, Besut",Shop lot,,1200,"RM 1,000",Terengganu
https://www.mudah.my/rumah+di+padang+setenge+untuk+disewa-106015408.htm,rumah di padang setenge untuk disewa,Semi-Detached House,2,1000,RM 500,Terengganu
https://www.mudah.my/rumah+semi+d+untuk+disewa-106015303.htm,rumah semi-d untuk disewa,Semi-Detached House,3,1200,RM 800,Terengganu
https://www.mudah.my/Rumah+Teres+2tingkat+Padang+Air-106011037.htm,Rumah Teres 2tingkat Padang Air,2-storey Terraced House,4,1400,"RM 1,000",Terengganu
https://www.mudah.my/Bilik+Lelaki+Kerteh+Kertih+Paka+Untuk+Disewa-106009865.htm,Bilik Lelaki Kerteh / Kertih / Paka Untuk Disewa,Apartment / Flat,,50,RM 290,Terengganu
https://www.mudah.my/Bilik+Lelaki+Kerteh+Kertih+Paka+Untuk+Disewa-106009766.htm,Bilik Lelaki Kerteh / Kertih / Paka Untuk Disewa,Apartment / Flat,,80,RM 390,Terengganu
https://www.mudah.my/Sewa+rumah+untuk+Pengusaha+Homestay-106009639.htm,Sewa rumah untuk Pengusaha Homestay,Apartment,3,1200,"RM 1,800",Terengganu
https://www.mudah.my/Rumah+untuk+disewa+termasuk+kelengkapan-105994973.htm,Rumah untuk disewa termasuk kelengkapan,2-storey Terraced House,4,146,RM 850,Terengganu
https://www.mudah.my/Banglo+with+big+land+Kemaman-95987576.htm,Banglo with big land Kemaman,Bungalow House,4,2000,"RM 1,200",Terengganu
https://www.mudah.my/Warehouse+Industrial+Land+4+6ac+Teluk+Kalong+Industrial+Area+Kemaman-105196063.htm,"Warehouse &Industrial Land 4.6ac Teluk Kalong Industrial Area, Kemaman",Industrial,,4.6,"RM 60,000",Terengganu
https://www.mudah.my/Room+for+rent+Master+Bedroom+kerteh+-105978302.htm,Room for rent Master Bedroom (kerteh),Houses,,144,RM 400,Terengganu
https://www.mudah.my/Rumah+untuk+disewa+di+Marang-105977722.htm,Rumah untuk disewa di Marang,Terraced House,1,500,RM 450,Terengganu
https://www.mudah.my/Bilik+Gong+Badak+-105972954.htm,Bilik (Gong Badak),Houses,,525,RM 300,Terengganu
https://www.mudah.my/Semidi+House+Kerteh+fully+furnished+5+bedrooms+for+Rent+ready+vacant-105971971.htm,Semidi House Kerteh fully furnished 5 bedrooms for Rent ready vacant,Semi-Detached House,5,1500,"RM 2,500",Terengganu
https://www.mudah.my/Rumah+Teres+2+Tingkat+Untuk+Di+Sewa+Di+Gong+Badak-105967955.htm,Rumah Teres 2 Tingkat Untuk Di Sewa Di Gong Badak,2-storey Terraced House,4,1200,"RM 1,600",Terengganu
https://www.mudah.my/tanager+utk+dijual-105965545.htm,tanager utk dijual,Others,,5350,"RM 85,000",Terengganu
https://www.mudah.my/Kedai+di+Kuala+Ibai+Kuala+Terengganu-105170754.htm,Kedai di Kuala Ibai Kuala Terengganu,Others,,2000,"RM 1,000",Terengganu
https://www.mudah.my/Bilik+Untuk+Disewa-105958947.htm,Bilik Untuk Disewa,Semi-Detached House,3,1000,RM 200,Terengganu
https://www.mudah.my/RUMAH+di+TOK+LAWIT-105955778.htm,RUMAH di TOK LAWIT,Bungalow House,3,850,RM 550,Terengganu
https://www.mudah.my/Rumah+sewa+di+Kemaman+Terengganu-105955024.htm,"Rumah sewa di Kemaman, Terengganu",Semi-Detached House,4,2400,"RM 1,850",Terengganu
https://www.mudah.my/Bilik+sewa-105948980.htm,Bilik sewa,Houses,,10,RM 300,Terengganu
https://www.mudah.my/Bilik+Untuk+Disewa+di+Sura+Hujung-105942255.htm,Bilik Untuk Disewa di Sura Hujung,Houses,,144,RM 195,Terengganu
https://www.mudah.my/RUMAH+SEWA+LAMAN+BAYU+untuk+pelajar+UniSZA-105936857.htm,RUMAH SEWA LAMAN BAYU untuk pelajar UniSZA,Houses,,100,RM 130,Terengganu
https://www.mudah.my/Rumah+Sewa+Gong+Badak+Tok+Jembal+UMT+UNISZA+Airport-105934988.htm,Rumah Sewa Gong Badak / Tok Jembal / UMT / UNISZA / Airport,Bungalow House,3,1600,"RM 1,300",Terengganu
https://www.mudah.my/Bilik+di+bandar+baru+kerteh+kertih-88031396.htm,Bilik di bandar baru kerteh kertih,Houses,,1234,RM 330,Terengganu
https://www.mudah.my/Bilik+Sewa+Hadapan+Masjid+UNISZA+aircond+-105927410.htm,Bilik Sewa Hadapan Masjid UNISZA (aircond),Houses,,2000,RM 250,Terengganu
https://www.mudah.my/Bilik+Sewa+Bulanan+Perempuan+Kemaman+Terengganu-105914637.htm,"Bilik Sewa Bulanan Perempuan, Kemaman, Terengganu",Shoplot,,96,RM 270,Terengganu
https://www.mudah.my/Bilik+Sewa+Bulanan+lelaki+Kemaman+Terengganu-105914536.htm,Bilik Sewa Bulanan lelaki Kemaman Terengganu,Shoplot,,96,RM 250,Terengganu
https://www.mudah.my/rumah+2+tingkat+untuk+disewa-105909834.htm,rumah 2 tingkat untuk disewa,Bungalow House,4,2400,"RM 1,600",Terengganu
https://www.mudah.my/House+For+Rent+Kemaman+Terengganu-105909724.htm,House For Rent Kemaman Terengganu,Semi-Detached House,4,2980,"RM 1,800",Terengganu
https://www.mudah.my/Banglo+Wakaf+tapai+Disewa-105909359.htm,Banglo Wakaf tapai Disewa,Others,3,2500,"RM 1,600",Terengganu
https://www.mudah.my/Kedai+Pejabat+Dua+Tingkat+di+Paya+Keladi+Kuala+Terengganu-104760967.htm,"Kedai-Pejabat Dua Tingkat di Paya Keladi, Kuala Terengganu",Shop lot,,2652,"RM 4,000",Terengganu
https://www.mudah.my/Kedai+di+tingkat+2+3+Dataran+Austin+Gong+Badak-104276643.htm,Kedai di tingkat 2 & 3 Dataran Austin Gong Badak,Shop lot,,1400,"RM 1,300",Terengganu
https://www.mudah.my/Tingkat+2+office+lot+dalam+bandar+kuala+Terengganu-99114223.htm,Tingkat 2 office lot dalam bandar kuala Terengganu,Office space,,1400,"RM 1,000",Terengganu
https://www.mudah.my/KT+Town+shoplot+for+rent-99114029.htm,KT Town shoplot for rent,Shop lot,,1600,"RM 2,600",Terengganu
https://www.mudah.my/Rumah+sewa+untuk+pelajar+unisza-105900624.htm,Rumah sewa untuk pelajar unisza,Terraced House,1,800,RM 320,Terengganu
https://www.mudah.my/Rumah+sewa+Kg+Baru+Kerteh-105897260.htm,Rumah sewa Kg Baru Kerteh,Bungalow House,3,1050,RM 900,Terengganu
https://www.mudah.my/Bilik+untuk+pelajar+unisza-105896888.htm,Bilik untuk pelajar unisza,Houses,,500,RM 80,Terengganu
https://www.mudah.my/Roomstay+Bilik+sewa+harian+-103259507.htm,Roomstay (Bilik sewa harian),Houses,,400,RM 170,Terengganu
https://www.mudah.my/Bilik+untuk+disewa-105889842.htm,Bilik untuk disewa,Houses,,400,RM 450,Terengganu
https://www.mudah.my/Rumah+banglo+untuk+disewa-105889832.htm,Rumah banglo untuk disewa,Bungalow House,3,1400,RM 800,Terengganu
https://www.mudah.my/Pejabat+panji+Curve+Untuk+Disewa-105888806.htm,Pejabat panji Curve Untuk Disewa,Shop lot,,1348,"RM 2,500",Terengganu
https://www.mudah.my/Rumah+sewa+untuk+wanita+bekerja-105887119.htm,Rumah sewa untuk wanita bekerja,Bungalow House,7,2222,RM 150,Terengganu
https://www.mudah.my/Rumah+sewa+wanita+bekerja-105887099.htm,Rumah sewa wanita bekerja,Houses,,2222,RM 150,Terengganu
https://www.mudah.my/Rumah+sewa+2+bilik+untuk+disewakan-105879680.htm,Rumah sewa 2 bilik untuk disewakan,Terraced House,2,1000,RM 500,Terengganu
https://www.mudah.my/Tanah+0+9+ekar+di+Gong+Badak+untuk+disewa-105874550.htm,Tanah 0.9 ekar di Gong Badak untuk disewa,Others,,0.9,"RM 8,800",Terengganu
https://www.mudah.my/Rumah+Sewa+Kampung+Kuala+Bekah+Pulau+Musang-105874476.htm,"Rumah Sewa, Kampung Kuala Bekah / Pulau Musang",Others,3,1500,RM 600,Terengganu
https://www.mudah.my/Rumah+sewa+murah+di+Kuala+Terengganu-105874464.htm,Rumah sewa murah di Kuala Terengganu,Others,3,2000,RM 600,Terengganu
https://www.mudah.my/bilik+sewa+lelaki-105869254.htm,bilik sewa lelaki,Apartment / Flat,,156,RM 250,Terengganu
https://www.mudah.my/Bilik+Sewa+Lelaki+Single+Dekat+UMT+Non+Sharing-105869033.htm,Bilik Sewa Lelaki Single Dekat UMT Non Sharing,Houses,,25,RM 400,Terengganu
https://www.mudah.my/fully+furnished+house+for+rent-105868428.htm,fully furnished house for rent,Semi-Detached House,3,1100,"RM 1,800",Terengganu
https://www.mudah.my/Perumahan+Tiara+Paka+cornerlot+untuk+disewa-105868196.htm,Perumahan Tiara Paka (cornerlot) untuk disewa,1-storey Terraced House,4,1500,"RM 1,700",Terengganu
https://www.mudah.my/1+5+Tingkat+Rumah+Teres+Simpang+Durian+Mentangau+Dungun+Paka-105866419.htm,"1.5 Tingkat Rumah Teres Simpang Durian Mentangau, Dungun, Paka",1.5-storey Terraced House,4,1170,RM 750,Terengganu
https://www.mudah.my/Bilik+untuk+disewa+Rumah+Semi+D+2+tingkat+Jln+Semarak+K+Terengganu-105865950.htm,Bilik untuk disewa - Rumah Semi D 2 tingkat Jln Semarak K. Terengganu,Sharing a house / Flat,,126,RM 500,Terengganu
https://www.mudah.my/Bilik+Untuk+Disewa+Wanita+sahaja+-105857807.htm,Bilik Untuk Disewa (Wanita sahaja)!!!,Condo / Services residence / Penthouse / Townhouse,,120,RM 250,Terengganu
https://www.mudah.my/Semi+D+di+Bukit+Kuang+untuk+disewa-105855279.htm,Semi-D di Bukit Kuang untuk disewa,Semi-Detached House,3,1200,"RM 1,200",Terengganu
https://www.mudah.my/+Available+Bulan+8+Sewa+Homestay+Besut+Terengganu+-105854827.htm,(Available Bulan 8) Sewa Homestay Besut Terengganu ,1-storey Terraced House,3,1000,"RM 1,300",Terengganu
https://www.mudah.my/bilik+single+dekat+surau+chukai-105852620.htm,"bilik single, dekat surau, chukai",Houses,,1200,RM 390,Terengganu
https://www.mudah.my/Bilik+sewa+selesa-105848643.htm,Bilik sewa selesa,Houses,,70,RM 180,Terengganu
https://www.mudah.my/Master+bedroom+for+rent+in+Kuala+Ibai+Unifi+up+to+300Mbps+-105847785.htm,Master bedroom for rent in Kuala Ibai!! Unifi up to 300Mbps!!~,Others,,350,RM 900,Terengganu
https://www.mudah.my/Middle+room+for+rent+in+Kuala+Ibai+Unifi+up+to+300Mbps+-105847758.htm,Middle room for rent in Kuala Ibai!! Unifi up to 300Mbps!!~,Houses,,250,RM 820,Terengganu
https://www.mudah.my/Master+Bedroom-105844391.htm,Master Bedroom,Apartment / Flat,,500,RM 300,Terengganu
https://www.mudah.my/kedai+sewa-105839280.htm,kedai sewa,Shop lot,,500,RM 700,Terengganu
https://www.mudah.my/Shop+lot+for+rent+at+heart+of+kuala+terengganu-105838343.htm,Shop lot for rent at heart of kuala terengganu,Shop lot,,4800,"RM 8,000",Terengganu
https://www.mudah.my/Banglo+Untuk+Disewa-105838285.htm,Banglo Untuk Disewa,Bungalow House,4,2000,"RM 1,400",Terengganu
https://www.mudah.my/2nd+floor+shop+for+rental+Bandar+Putra-105834808.htm,2nd floor shop for rental Bandar Putra,Shop lot,,2500,RM 650,Terengganu
https://www.mudah.my/Rumah+Teres+2+Tingkat+Kemasik+Untuk+Di+Sewa+Dekat+MesraMall+Kerteh-105833495.htm,Rumah Teres 2 Tingkat Kemasik Untuk Di Sewa Dekat MesraMall & Kerteh,2-storey Terraced House,4,1420,RM 750,Terengganu
https://www.mudah.my/BILIK+untuk+DISEWA+DI+FLAT+BATAS+BARU+KUALA+TERENGGANU-105830972.htm,BILIK untuk DISEWA DI FLAT BATAS BARU KUALA TERENGGANU,Apartment / Flat,,700,RM 500,Terengganu
https://www.mudah.my/Rumah+SemiD+Area+UMT-105716670.htm,Rumah SemiD Area UMT,Semi-Detached House,4,1300,"RM 1,200",Terengganu
https://www.mudah.my/Rumah+Sewa+Taman+Tapai+Indah+Wakaf+Tapai-105818812.htm,Rumah Sewa Taman Tapai Indah Wakaf Tapai,1-storey Terraced House,2,1000,RM 650,Terengganu
https://www.mudah.my/Rumah+Sewa+Taman+Tapai+Indah+Wakaf+Tapai-105818794.htm,Rumah Sewa Taman Tapai Indah Wakaf Tapai,1-storey Terraced House,2,1000,RM 650,Terengganu
https://www.mudah.my/BILIK+UNTUK+DISEWA+KEMASUKAN+BULAN+MAC+2024+Muslimah-105815566.htm,BILIK UNTUK DISEWA KEMASUKAN BULAN MAC 2024 - Muslimah,Houses,,525,RM 220,Terengganu
https://www.mudah.my/Bilik+untuk+disewa+umt+unisza+ipg-105813638.htm,Bilik untuk disewa umt unisza ipg,Houses,,150,RM 570,Terengganu
https://www.mudah.my/room+for+rent-105811701.htm,room for rent,Shoplot,,170,RM 350,Terengganu
https://www.mudah.my/Banglo+1+tingkat+Kg+Tok+Hakim+Padang+Midin+fully+furnished+-105810669.htm,"Banglo 1 tingkat Kg Tok Hakim, Padang Midin (fully furnished)",Bungalow House,4,1400,"RM 1,600",Terengganu
https://www.mudah.my/Bilik+sewa+wanita+bandar+kuala+TERENGGAN-105811102.htm,Bilik sewa wanita bandar kuala TERENGGAN,Shoplot,,1,RM 330,Terengganu
https://www.mudah.my/Kedai+Pejabat+Coast+Kemaman-105809872.htm,Kedai Pejabat Coast Kemaman,Office space,,1402,"RM 1,600",Terengganu
https://www.mudah.my/Lot+Kedai+Dataran+Austin+Tingkat+1+-105809786.htm,Lot Kedai Dataran Austin (Tingkat 1),Shop lot,,1400,"RM 1,000",Terengganu
https://www.mudah.my/+Untuk+Disewa+Rumah+Semi+D+Corner+Lot+Taman+Perkasa+Kijal+Kemaman-105693091.htm,"[Untuk Disewa] Rumah Semi-D Corner Lot Taman Perkasa, Kijal, Kemaman",Semi-Detached House,3,2100,"RM 1,350",Terengganu
https://www.mudah.my/Bilik+sewa+perempuan+non+sharing+di+Taman+Desa+Solehah-105791928.htm,Bilik sewa perempuan non sharing di Taman Desa Solehah,Sharing a house / Flat,,120,RM 300,Terengganu
https://www.mudah.my/Bilik+Untuk+Disewa+LELAKI+SAHAJA-104299804.htm,Bilik Untuk Disewa - LELAKI SAHAJA,Shoplot,,600,RM 250,Terengganu
https://www.mudah.my/Kedai+Untuk+Disewa+Bermula+1+March+2024-105784399.htm,Kedai Untuk Disewa Bermula 1 March 2024,Shop lot,,950,"RM 1,300",Terengganu
https://www.mudah.my/Teres+kg+fikri+kemaman-105783463.htm,Teres kg fikri kemaman,Terraced House,3,1000,RM 550,Terengganu
https://www.mudah.my/Bilik+sewa+gong+badak-105780320.htm,Bilik sewa gong badak,Houses,,100,RM 400,Terengganu
https://www.mudah.my/Rumah+Banglo+Untuk+Pelajar+Perempuan+Muslimah+Di+Sura+Tengah+Dungun-105779173.htm,"Rumah Banglo Untuk Pelajar | Perempuan Muslimah Di Sura Tengah, Dungun",Bungalow House,4,1925,RM 205,Terengganu
https://www.mudah.my/Rumah+Semi+D+utk+disewa+Kg+Limbong+Paka-105778290.htm,Rumah Semi D utk disewa Kg. Limbong Paka,Semi-Detached House,3,1200,"RM 1,000",Terengganu
https://www.mudah.my/Flat+Sri+Kolam+Fully+Furnished-105776886.htm,Flat Sri Kolam Fully Furnished,Flat,3,800,"RM 1,000",Terengganu
https://www.mudah.my/Bilik+Untuk+Disewa+di+Wakaf+Tembesu+Gong+Badak+Kuala+Terengganu-105776030.htm,Bilik Untuk Disewa di Wakaf Tembesu Gong Badak Kuala Terengganu,Houses,,120,RM 280,Terengganu
https://www.mudah.my/Rumah+sewa+partially+furnished-105775107.htm,Rumah sewa partially furnished,1-storey Terraced House,3,1593,"RM 1,200",Terengganu
https://www.mudah.my/MENCARI+HOUSEMATE+Paka+Dungun+Terengganu-105774324.htm,"MENCARI HOUSEMATE, Paka,Dungun, Terengganu",Terraced House,3,1300,RM 280,Terengganu
https://www.mudah.my/Pangsapuri+Ladang+Tok+Pelam+Fully+Furnished+Untuk+Disewa+short+term+-105766668.htm,Pangsapuri Ladang Tok Pelam Fully Furnished Untuk Disewa (short-term),Apartment,3,276,"RM 2,200",Terengganu
https://www.mudah.my/Rmh+sewa+pelajar-105764214.htm,Rmh sewa pelajar,Bungalow House,3,6000,"RM 1,200",Terengganu
https://www.mudah.my/Bilik+Lelaki-105755342.htm,Bilik Lelaki,Houses,,100,RM 200,Terengganu
https://www.mudah.my/Bilik+untuk+disewa+APARTMENT+LADANG+GEMILANG+LADIES+ONLY-105754780.htm,Bilik untuk disewa APARTMENT LADANG GEMILANG LADIES ONLY,Apartment,4,1700,RM 280,Terengganu
https://www.mudah.my/bilik+sewa+murah+kuala+nerus-105753617.htm,bilik sewa murah kuala nerus,Others,,52,RM 148,Terengganu
https://www.mudah.my/Taman+Desa+Solehah+Double+storey+house+fully+furnished+for+rent-105752966.htm,Taman Desa Solehah Double storey house fully furnished for rent,2-storey Terraced House,4,1496,"RM 2,500",Terengganu
https://www.mudah.my/+REDUCED+RENTAL+Cosy+and+Privacy+Apartment+Near+HSNZ+Ladang+Tok+Pelam-105749602.htm,[REDUCED RENTAL] Cosy and Privacy Apartment Near HSNZ Ladang Tok Pelam,Apartment,3,842,"RM 1,500",Terengganu
https://www.mudah.my/Rumah+2+Tingkat+Gong+Badak+Berhampiran+UMT+dan+UNISZA-103851108.htm,Rumah 2 Tingkat Gong Badak Berhampiran UMT dan UNISZA,Semi-Detached House,5,3000,"RM 1,700",Terengganu
https://www.mudah.my/Lot+Kedai+Makan+Bukit+Besar-104720640.htm,Lot Kedai Makan Bukit Besar,Shop lot,,600,"RM 1,400",Terengganu
https://www.mudah.my/Bilik+Sewa+Bulanan+Perempuan-105745381.htm,Bilik Sewa Bulanan Perempuan,Shoplot,,20,RM 250,Terengganu
https://www.mudah.my/Rumah+Sewa+Mengabang+Telipot-105740987.htm,Rumah Sewa Mengabang Telipot,1-storey Terraced House,3,100,RM 750,Terengganu
https://www.mudah.my/Rumah+Semi+D+wakaf+tengah-105738855.htm,Rumah Semi D wakaf tengah,Semi-Detached House,3,1500,"RM 1,500",Terengganu
https://www.mudah.my/Rumah+Untuk+Disewa+di+Dungun-105738326.htm,Rumah Untuk Disewa di Dungun,Semi-Detached House,4,1540,"RM 1,000",Terengganu
https://www.mudah.my/Bilik+room+to+let+Sewa+di+Benting+Lintang+unisza-103350679.htm,Bilik @ room to let / Sewa di Benting Lintang@ unisza,Houses,,100,RM 250,Terengganu
https://www.mudah.my/Unisza+Tembila-105737343.htm,Unisza  Tembila,Houses,,120,RM 250,Terengganu
https://www.mudah.my/Rumah+Semi+D+Di+Kg+Baru+Kerteh-105726492.htm,Rumah Semi D Di Kg Baru Kerteh,Semi-Detached House,3,1,"RM 1,600",Terengganu
https://www.mudah.my/Office+space+or+shop+lot+for+rental+first+floor+-105725672.htm,Office space or shop lot for rental (first floor),Shop lot,,1296,RM 600,Terengganu
https://www.mudah.my/Rumah+sewa+batu7-105722354.htm,Rumah sewa batu7,Houses,,100,"RM 2,000",Terengganu
https://www.mudah.my/Pangsapuri+Sri+Wangi+kg+Ladang-104031343.htm,Pangsapuri Sri Wangi kg Ladang,Apartment,3,1200,"RM 1,600",Terengganu
https://www.mudah.my/Rumah+Teres+Gong+Badak-105716598.htm,Rumah Teres Gong Badak,Terraced House,3,1200,"RM 1,200",Terengganu
https://www.mudah.my/Tanah+untuk+disewa+tepi+jalan+besar+dekat+SK+Kg+Nyior+Paka-105705662.htm,"Tanah untuk disewa tepi jalan besar dekat SK Kg. Nyior, Paka",Residential,,1870,"RM 3,000",Terengganu
https://www.mudah.my/Rumah+Semi+D+Untuk+Keluarga+Student+Muslim+Area+IPG+Dato+Razali+KT-104546714.htm,"Rumah Semi D Untuk Keluarga/Student Muslim Area IPG Dato Razali, KT",Semi-Detached House,4,1444,"RM 1,750",Terengganu
https://www.mudah.my/Taman+Koperat+Putra+Depan+Imtiaz+Besut+-105693216.htm,Taman Koperat Putra (Depan Imtiaz Besut),1-storey Terraced House,3,1539,"RM 1,250",Terengganu
https://www.mudah.my/Rumah+Semi+D+Untuk+Disewa+di+Kg+Tok+Jembal-105690928.htm,Rumah Semi-D Untuk Disewa di Kg Tok Jembal,Semi-Detached House,3,1300,"RM 1,300",Terengganu
https://www.mudah.my/Rumah+Semi+D+untuk+Disewa+Di+Kg+Tok+Jembal+Kuala+Nerus-105690634.htm,Rumah Semi-D untuk Disewa Di Kg Tok Jembal Kuala Nerus,Semi-Detached House,3,1300,"RM 1,300",Terengganu
https://www.mudah.my/Rumah+untuk+disewa+area+Gong+Datuk+Unisza-105690352.htm,Rumah untuk disewa area Gong Datuk / Unisza,Semi-Detached House,3,1100,RM 950,Terengganu
https://www.mudah.my/Shoplot+untuk+di+sewa-103150694.htm,Shoplot untuk di sewa,Shop lot,,1584,RM 600,Terengganu
https://www.mudah.my/Kedai+bawah+utk+disewa+Pusat+Niaga+Sura+Gate+berhampiran+KWSP-105682456.htm,Kedai bawah utk disewa Pusat Niaga Sura Gate berhampiran KWSP,Shop lot,,1400,"RM 2,700",Terengganu
