Link,Name,Property Type,No of Rooms,Property Size (sq. ft),Monthly Rent,Property Address
https://www.mudah.my/medium-room-with-attached-balcony-106358755.htm,Medium room with attached balcony ,Houses,,800,RM410,Kedah
https://www.mudah.my/super-corner-unit-facing-to-high-traffic-main-road-pokok-sena-106358552.htm,Super Corner Unit! Facing to High Traffic Main Road! Pokok Sena,Shop lot,,2600,"RM15,000",Kedah
https://www.mudah.my/taman-sentosa-nearby-sekolah-sin-kwang-double-storey-semi-d-for-rent-106358217.htm,Taman Sentosa [Nearby Sekolah Sin Kwang] Double Storey Semi-D For RENT,Semi-Detached House,4,3200,"RM1,200",Kedah
https://www.mudah.my/jalan-pegawai-shop-lot-tingkat-1-2-106358160.htm,Jalan Pegawai Shop Lot Tingkat 1/2,Shop lot,,1000,"RM1,000",Kedah
https://www.mudah.my/lunas-shop-lot-town-center-for-rent-106358152.htm,Lunas Shop-lot @ Town Center For Rent,Shop lot,,2370,"RM2,600",Kedah
https://www.mudah.my/gf-shoplot-to-rent-106358004.htm,GF Shoplot to Rent,Shop lot,,1400,"RM1,600",Kedah
https://www.mudah.my/house-to-let-bandar-puteri-jaya-sg-petani-106357918.htm,house to let Bandar Puteri Jaya Sg PETANI ,1-storey Terraced House,3,1200,RM500,Kedah
https://www.mudah.my/partly-furnished-gated-guarded-house-for-rent-bandar-laguna-merbok-106357558.htm,【PARTLY FURNISHED】GATED & GUARDED House for Rent BANDAR LAGUNA MERBOK,2-storey Terraced House,4,1400,"RM1,400",Kedah
https://www.mudah.my/first-floor-shop-lot-for-rent-in-sungai-petani-taman-angsana-jaya-106357252.htm,First Floor Shop Lot For Rent In Sungai Petani Taman Angsana Jaya,Shop lot,,1400,RM750,Kedah
https://www.mudah.my/Ground+Floor+Shoplot+Facing+Mainroad+Near+TF+Value+Mart+1400sf-105320205.htm,Ground Floor Shoplot Facing Mainroad Near TF Value Mart 1400sf,Shop lot,,1400,"RM2,500",Kedah
https://www.mudah.my/taman-kempas-belakang-cmart-changlun-106356093.htm,Taman Kempas belakang CMART Changlun,Terraced House,3,1000,RM750,Kedah
https://www.mudah.my/FACING+ROAD+Ground+Floor+Shop+Lot+Aman+Square+FOR+RENT-105354987.htm,FACING ROAD Ground Floor Shop Lot Aman Square FOR RENT,Shop lot,,1643,"RM4,500",Kedah
https://www.mudah.my/rumah-untuk-disewa-alor-star-106355246.htm,rumah untuk disewa alor star,Semi-Detached House,3,1800,RM900,Kedah
https://www.mudah.my/aircond-room-for-male-tenant-106354918.htm,Aircond room for Male Tenant ,Houses,,200,RM400,Kedah
https://www.mudah.my/taman-lobak-lunas-hitech-8-rooms-4-bath-rent-workers-foreigner-106354824.htm,Taman Lobak @ Lunas|Hitech|8 Rooms 4 bath|RENT|Workers|Foreigner,1-storey Terraced House,8,1400,"RM3,000",Kedah
https://www.mudah.my/Facing+Main+Road+GF+Shoplot+for+RENT+Aman+Square-105604424.htm,Facing Main Road / GF Shoplot for RENT @ Aman Square,Shop lot,,2450,"RM4,500",Kedah
https://www.mudah.my/taman-ria-jaya-1-storey-terrace-house-renovated-for-rent-106353877.htm,Taman Ria Jaya 1 Storey Terrace House Renovated For Rent,1-storey Terraced House,4,1200,RM800,Kedah
https://www.mudah.my/taman-besteri-kulim-106353919.htm,"Taman Besteri, Kulim",1-storey Terraced House,2,1600,"RM1,500",Kedah
https://www.mudah.my/semi-detached-house-at-taman-desa-murni-for-rent-jitra-kedah-106353484.htm,"Semi-Detached House At Taman Desa Murni For Rent, Jitra, Kedah",Semi-Detached House,4,2500,"RM1,300",Kedah
https://www.mudah.my/semi-d-house-near-mcd-106353432.htm,semi D house near mcD,Semi-Detached House,4,2880,"RM1,300",Kedah
https://www.mudah.my/lunas-industrial-land-for-rent-106353199.htm,Lunas Industrial Land For Rent,Industrial,,0.45,"RM5,000",Kedah
https://www.mudah.my/Bukit+Bayan+Senni+2+Storey+House+Sungai+Petani+near+Highway-105776504.htm,Bukit Bayan Senni 2 Storey House Sungai Petani near Highway,2-storey Terraced House,4,3000,"RM1,600",Kedah
https://www.mudah.my/Bukit+Bayan+Business+Center+Bbbc+2+Unit+Ground+Floor+Shoplot+Fore+Rent-105960785.htm,Bukit Bayan Business Center Bbbc 2 Unit Ground Floor Shoplot Fore Rent,Shop lot,,1200,"RM2,000",Kedah
https://www.mudah.my/bandar-laguna-merbok-near-aimst-amanjaya-mall-hospital-tol-utara-106352340.htm,"Bandar Laguna Merbok Near AIMST Amanjaya’ Mall Hospital,Tol Utara",2-storey Terraced House,4,1400,"RM1,400",Kedah
https://www.mudah.my/cantik-luas-semi-d-setingkat-darul-aman-perdana-sungai-petani-106352294.htm,"CANTIK & LUAS😍 Semi-D Setingkat, Darul Aman Perdana Sungai Petani",Semi-Detached House,4,2301,"RM1,700",Kedah
https://www.mudah.my/bilik-rumah-untuk-disewa-di-uitm-merbok-sungai-petani-kedah-106351617.htm,BILIK/RUMAH UNTUK DISEWA DI UiTM MERBOK SUNGAI PETANI KEDAH,1-storey Terraced House,3,5000,RM110,Kedah
https://www.mudah.my/comfort-room-106351303.htm,Comfort ROOM 🏠,Sharing a house / Flat,,81,RM450,Kedah
https://www.mudah.my/full-furnished-2-tingkat-teres-bandar-mutiara-sungai-petani-kedah-106209513.htm,Full furnished ! 2 Tingkat Teres Bandar Mutiara Sungai Petani Kedah,2-storey Terraced House,4,1400,"RM1,200",Kedah
https://www.mudah.my/semi-d-bandar-puteri-jaya-sungai-petani-kedah-untuk-disewa-106351292.htm,Semi D Bandar Puteri Jaya Sungai Petani Kedah untuk disewa,Semi-Detached House,4,4360,RM800,Kedah
https://www.mudah.my/1-tingkat-teres-bandar-puteri-jaya-sungai-petani-kedah-untuk-disewa-106351291.htm,1 Tingkat Teres Bandar Puteri Jaya Sungai Petani Kedah untuk disewa,1-storey Terraced House,3,1400,RM650,Kedah
https://www.mudah.my/aman-parc-shoplot-for-rent-106351032.htm,Aman Parc Shoplot For Rent,Shop lot,,1400,"RM2,900",Kedah
https://www.mudah.my/For+Rent+Double+Storey+Shoplot+Pekan+Cina+Alor+Setar-103925236.htm,"For Rent:Double Storey Shoplot Pekan Cina , Alor Setar",Shop lot,,1500,"RM3,000",Kedah
https://www.mudah.my/partial-furnished-semi-d-ambangan-height-zon-mawar-sungai-petani-kedah-106241115.htm,Partial Furnished Semi D Ambangan Height Zon Mawar Sungai Petani Kedah,Semi-Detached House,4,4327,"RM1,000",Kedah
https://www.mudah.my/2-storey-terrace-ground-floor-bandar-utama-for-rent-106350982.htm,2 Storey Terrace Ground Floor Bandar Utama For Rent,Terraced House,1,1584,RM800,Kedah
https://www.mudah.my/2-storey-for-rent-near-taman-kota-kenari-kulim-kedah-106350878.htm,2 Storey For Rent Near Taman Kota Kenari Kulim Kedah,Terraced House,4,2000,"RM1,800",Kedah
https://www.mudah.my/prime-area-single-storey-factory-taman-cendana-for-rent-106350868.htm,PRIME AREA Single Storey Factory Taman Cendana FOR RENT,Warehouse / Factory,,26000,"RM17,000",Kedah
https://www.mudah.my/full-furnished-1-tingkat-teres-amanjaya-taman-anggerik-sungai-petani-106278832.htm,Full Furnished 1 Tingkat Teres Amanjaya Taman Anggerik Sungai Petani,1-storey Terraced House,3,1400,"RM1,000",Kedah
https://www.mudah.my/corner-lot-1-storey-shop-lot-kampung-baru-sg-lalang-for-rent-106350785.htm,CORNER LOT 1 Storey Shop Lot Kampung Baru Sg Lalang FOR RENT,Shop lot,,2600,"RM1,000",Kedah
https://www.mudah.my/Kulim+Hi+Tech+11+Acres+Factory+Or+Warehouse-104190371.htm,Kulim Hi Tech 11 Acres Factory Or Warehouse,Warehouse / Factory,,250000,"RM650,000",Kedah
https://www.mudah.my/Kuala+Ketil+113256+Sqft+Factory-104168529.htm,Kuala Ketil 113256 Sqft Factory,Warehouse / Factory,,73000,"RM73,000",Kedah
https://www.mudah.my/tingkat-bawah-bandar-alor-setar-106350843.htm,Tingkat Bawah Bandar Alor Setar,Shop lot,,700,RM900,Kedah
https://www.mudah.my/ground-floor-kompleks-alor-setar-kanchut-106350835.htm,Ground Floor Kompleks Alor Setar (Kanchut),Shop lot,,1000,"RM1,100",Kedah
https://www.mudah.my/many-access-agriculture-land-jalan-kuala-ketil-for-rent-106350687.htm,MANY ACCESS Agriculture Land Jalan Kuala Ketil FOR RENT,Agricultural,,1.18,"RM16,000",Kedah
https://www.mudah.my/rumah-untuk-disewa-taman-bukit-puteri-sungai-petani-kedah-106350614.htm,"Rumah untuk disewa TAMAN BUKIT PUTERI, Sungai Petani, Kedah",1-storey Terraced House,4,1540,"RM1,300",Kedah
https://www.mudah.my/strategic-location-1-storey-shop-house-taman-arked-for-rent-106350528.htm,STRATEGIC LOCATION 1 Storey Shop House Taman Arked FOR RENT,Shop lot,,1399,"RM1,600",Kedah
https://www.mudah.my/2-story-terrace-house-taman-desa-impian-106350397.htm,2 Story Terrace House @ Taman Desa Impian,2-storey Terraced House,3,1500,"RM1,500",Kedah
https://www.mudah.my/hot-area-taman-saga-terraced-house-for-rent-800-106350297.htm,Hot Area Taman Saga Terraced House For Rent 800,1.5-storey Terraced House,3,3200,RM800,Kedah
https://www.mudah.my/3+Storey+Office+Space+Mergong+Near+Lotus+Alor+Setar+For+Rent-103872766.htm,3 Storey Office Space Mergong Near Lotus Alor Setar For Rent,Office space,,4800,"RM13,000",Kedah
https://www.mudah.my/Taman+Ria+Jaya+1+1+2+Storey+Light+Industrial+Factory-105799320.htm,Taman Ria Jaya 1 1/2 Storey Light Industrial Factory,Warehouse / Factory,,9687,"RM6,000",Kedah
https://www.mudah.my/single-storey-terrace-at-taman-kempas-near-taman-sejati-for-rent-106350124.htm,Single Storey Terrace At Taman Kempas Near Taman Sejati For Rent,1-storey Terraced House,3,1300,RM750,Kedah
https://www.mudah.my/+PARTLY+FURNISHED+Pusat+Perniagaan+Pekan+Lama+3rd+Floor+SHOPLOT+Rent-105583093.htm,【PARTLY FURNISHED】Pusat Perniagaan Pekan Lama | 3rd Floor SHOPLOT Rent,Shop lot,,1400,RM800,Kedah
https://www.mudah.my/house-for-rent-bandar-laguna-merbok-sungai-petani-106349758.htm,House For Rent Bandar Laguna Merbok Sungai Petani,2-storey Terraced House,3,1400,"RM1,200",Kedah
https://www.mudah.my/2-combining-3-storey-shoplot-near-aman-central-pmc-alor-setar-for-rent-106349720.htm,2 Combining 3 Storey Shoplot Near Aman Central PMC Alor Setar For Rent,Shop lot,,10504,"RM20,000",Kedah
https://www.mudah.my/brand-new-double-storey-shoplot-for-rent-bukit-banyan-business-park-106349556.htm,【BRAND NEW】Double Storey SHOPLOT for Rent @ BUKIT BANYAN BUSINESS PARK,Shop lot,,1400,"RM2,000",Kedah
https://www.mudah.my/rumah-untuk-di-sewa-di-baling-kedah-besar-dan-tepi-jalan-106349492.htm,Rumah untuk Di sewa Di Baling Kedah. Besar dan tepi jalan,Bungalow House,6,7519,"RM1,200",Kedah
https://www.mudah.my/prime-area-industrial-land-jalan-kuala-ketil-for-rent-106348834.htm,PRIME AREA Industrial Land Jalan Kuala Ketil FOR RENT,Industrial,,2.22,"RM28,991",Kedah
https://www.mudah.my/Banglo+di+Padang+Serai-105498557.htm,Banglo di Padang Serai,Bungalow House,3,6107,"RM1,800",Kedah
https://www.mudah.my/Jalan+Dewa+Whole+Buildings+For+Rent-105353388.htm,Jalan Dewa - Whole Buildings - For Rent,Shop lot,,1520,"RM3,000",Kedah
https://www.mudah.my/ground-floor-good-condition-shoplot-for-rent-taman-songket-indah-106348157.htm,【GROUND FLOOR】GOOD CONDITION Shoplot for Rent - TAMAN SONGKET INDAH,Shop lot,,1400,"RM1,500",Kedah
https://www.mudah.my/2+Storey+Shop+Lot+Taman+Sejati+Indah-105594591.htm,2 Storey Shop Lot - Taman Sejati Indah,Shop lot,,1400,"RM3,300",Kedah
https://www.mudah.my/Warehouse+Facing+Main+Road+Padang+Temusu-104780020.htm,Warehouse - Facing Main Road - Padang Temusu,Warehouse / Factory,,53100,"RM25,000",Kedah
https://www.mudah.my/rent-sungai-petani-n-city-double-storey-shoplot-106248505.htm,Rent |Sungai Petani N-CITY Double Storey Shoplot,Shop lot,,2640,"RM2,500",Kedah
https://www.mudah.my/cozy-fast-internet-room-106348113.htm,Cozy fast internet room,Houses,,200,RM500,Kedah
https://www.mudah.my/house-rental-106347171.htm,House Rental,Terraced House,3,1539,RM900,Kedah
https://www.mudah.my/1st-2nd-floor-shop-lot-taman-cengal-jaya-nearby-metro-for-rent-106346792.htm,1st & 2nd Floor Shop Lot Taman Cengal Jaya Nearby Metro For Rent,Shop lot,,1400,RM800,Kedah
https://www.mudah.my/combine-units-1st-floor-pusat-perniagaan-perdana-shop-lot-for-rent-106346710.htm,Combine units 1st Floor Pusat Perniagaan Perdana Shop Lot For Rent,Shop lot,,1600,"RM1,200",Kedah
https://www.mudah.my/ground-floor-taman-sinar-intan-3-storey-shop-lot-for-rent-106346753.htm,Ground Floor Taman Sinar Intan 3 Storey Shop Lot For Rent,Shop lot,,1400,"RM2,800",Kedah
https://www.mudah.my/kawasan-perusahaan-kulim-high-spec-factory-for-rent-equip-with-solar-106346664.htm,Kawasan Perusahaan Kulim High Spec Factory For Rent Equip With Solar,Warehouse / Factory,,261360,"RM186,000",Kedah
https://www.mudah.my/bilik-untuk-disewa-sp-heights-sungai-petani-kedah-106346471.htm,Bilik untuk disewa SP Heights Sungai Petani Kedah,Houses,,100,RM300,Kedah
https://www.mudah.my/newly-renovated-landed-house-for-rent-106346004.htm,Newly renovated landed house for rent,1-storey Terraced House,3,1238,RM800,Kedah
https://www.mudah.my/rumah-untuk-di-sewa-106345942.htm,Rumah untuk di sewa,Apartment,3,125,RM600,Kedah
https://www.mudah.my/bandar-permata-lunas-106294207.htm,Bandar permata Lunas,Semi-Detached House,3,2800,"RM1,400",Kedah
https://www.mudah.my/Taman+kempas+semi+D+For+rent-105945593.htm,Taman kempas semi D For rent,Semi-Detached House,3,2400,"RM1,200",Kedah
https://www.mudah.my/taman-petaling-indah-house-for-rent-106303102.htm,Taman Petaling Indah house for rent,Semi-Detached House,3,2500,"RM1,000",Kedah
https://www.mudah.my/rare-kulim-2-8-acres-detached-factory-for-rent-with-5-loading-bays-106345427.htm,Rare! Kulim 2.8 Acres Detached Factory for Rent with 5 Loading Bays!,Warehouse / Factory,,64588,"RM115,000",Kedah
https://www.mudah.my/taman-intan-single-storey-teracce-for-rent-106345487.htm,Taman Intan Single Storey Teracce For RENT,1-storey Terraced House,3,1600,RM700,Kedah
https://www.mudah.my/n-city-combine-shoplot-for-rent-106345097.htm,N-city combine shoplot for rent,Shop lot,,1400,"RM2,300",Kedah
https://www.mudah.my/NEW+Kulim+2storey+SEMI+D+shoplot+2880sf+near+Landmark+Giant+LAST+UNIT-102990828.htm,NEW! Kulim 2storey SEMI-D shoplot 2880sf near Landmark Giant LAST UNIT,Shop lot,,2880,"RM5,000",Kedah
https://www.mudah.my/Shoplot+Facing+Main+Road+Taman+Sejati+Indah-105564646.htm,Shoplot Facing Main Road @ Taman Sejati Indah,Shop lot,,1200,"RM2,500",Kedah
https://www.mudah.my/saujana-shoplot-for-rent-sungai-petani-106344602.htm,Saujana Shoplot for Rent @ Sungai Petani,Shop lot,,1200,"RM1,400",Kedah
https://www.mudah.my/corner-lot-foreign-worker-4-room-hi-tech-kulim-106344329.htm,Corner lot Foreign Worker 4 Room @ Hi-Tech Kulim,Terraced House,4,3600,"RM2,500",Kedah
https://www.mudah.my/Factory+Warehouse+for+RENT+in+SUNGAI+PETANI-104986355.htm,Factory Warehouse for RENT in SUNGAI PETANI,Warehouse / Factory,,8396,"RM6,000",Kedah
https://www.mudah.my/sungai-karangan-padang-serai-bungalow-factory-building-47-000sf-rent-106344105.htm,"Sungai Karangan @ Padang Serai|Bungalow Factory Building|47,000sf|Rent",Warehouse / Factory,,47000,"RM60,000",Kedah
https://www.mudah.my/Shoplot+Taman+Batik+For+Rent+C30-105960233.htm,Shoplot Taman Batik For Rent C30,Shop lot,,2800,"RM2,000",Kedah
https://www.mudah.my/1x+Units+Bukit+Bayan+Shoplot+For+Rent-105960269.htm,1x Units Bukit Bayan Shoplot For Rent,Shop lot,,2800,RM800,Kedah
https://www.mudah.my/Factory+Warehouse+for+RENT+in+SUNGAI+PETANI-105333301.htm,Factory Warehouse for RENT in SUNGAI PETANI,Warehouse / Factory,,12500,"RM8,000",Kedah
https://www.mudah.my/taman-intan-2-storey-terrace-for-rent-106344172.htm,Taman Intan 2 Storey Terrace For Rent,2-storey Terraced House,4,1500,"RM1,800",Kedah
https://www.mudah.my/bandar-permata-lunas-shoplot-rent-office-hostel-toilet-clean-106344170.htm,Bandar Permata @ Lunas|shoplot|rent|office|hostel|toilet|clean,Shop lot,,1300,"RM1,500",Kedah
https://www.mudah.my/good-condition-shop-lot-gf-in-taman-semarak-kulim-106344024.htm,"Good Condition Shop Lot (GF) in Taman Semarak, Kulim",Shop lot,,1400,"RM1,500",Kedah
https://www.mudah.my/Factory+Warehouse+for+RENT+in+SUNGAI+PETANI-103909952.htm,Factory Warehouse for RENT in SUNGAI PETANI,Warehouse / Factory,,7200,"RM5,000",Kedah
https://www.mudah.my/bandar-putra-kulim-double-stry-shoplot-shoplot-office-hostel-rent-106344055.htm,Bandar Putra @ Kulim Double stry Shoplot|shoplot|office|hostel|RENT,Shop lot,,1400,"RM2,000",Kedah
https://www.mudah.my/Sungai+Petani+Factory+Warehouse+For+Rent+I377c2-105887937.htm,Sungai Petani Factory Warehouse For Rent I377c2,Warehouse / Factory,,18140,"RM25,400",Kedah
https://www.mudah.my/Factory+Warehouse+For+Rent+In+Sungai+Petani+I355-105790095.htm,Factory Warehouse For Rent In Sungai Petani I355,Warehouse / Factory,,14000,"RM12,000",Kedah
https://www.mudah.my/Factory+Warehouse+for+RENT+in+SUNGAI+PETANI-104387104.htm,Factory Warehouse for RENT in SUNGAI PETANI,Warehouse / Factory,,49661,"RM30,000",Kedah
https://www.mudah.my/Near+AmanJaya+Mall+Shop+Lot+1st+Floor+For+Rent-105198462.htm,Near AmanJaya Mall Shop Lot 1st Floor For Rent,Shop lot,,1300,"RM1,000",Kedah
https://www.mudah.my/bandar-laguna-merbok-blm-nice-peaceful-environment-house-106343596.htm,Bandar Laguna Merbok BLM Nice & Peaceful Environment House,2.5-storey Terraced House,5,1540,"RM1,300",Kedah
https://www.mudah.my/heavy-industrial-land-facing-main-road-1-4-acre-padang-meha-for-rent-106343552.htm,HEAVY INDUSTRIAL LAND FACING MAIN ROAD 1.4 acre PADANG MEHA FOR RENT,Industrial,,1.4,"RM12,000",Kedah
https://www.mudah.my/sungai-karangan-bungalow-factory-building-for-rent-106343406.htm,Sungai Karangan Bungalow Factory Building For Rent,Warehouse / Factory,,30000,"RM60,000",Kedah
https://www.mudah.my/Hot+Location+Pekan+Kulim+Area+Shoplot+For+Rent-104602251.htm,Hot Location Pekan Kulim Area Shoplot For Rent,Shop lot,,660,"RM1,800",Kedah
https://www.mudah.my/FACING+MAINROAD+BRAND+NEW+3+Storey+Shoplot+Aman+Parc+Taman+Intan-98692610.htm,FACING MAINROAD BRAND NEW 3 Storey Shoplot Aman Parc Taman Intan,Shop lot,,1400,"RM2,800",Kedah
https://www.mudah.my/rumah-kedai-di-bedong-utk-di-sewa-106343426.htm,rumah kedai di bedong utk di sewa,Shop lot,,1200,"RM1,200",Kedah
https://www.mudah.my/nearby-selasih-pasar-and-lotus-minat-petro-station-106343212.htm,Nearby selasih pasar and lotus minat petro station,2-storey Terraced House,4,1400,"RM2,000",Kedah
https://www.mudah.my/taman-kelisa-fasa-4-mergong-alor-setar-106343309.htm,"Taman Kelisa Fasa 4, Mergong, Alor Setar",Semi-Detached House,4,4000,"RM1,100",Kedah
https://www.mudah.my/FACING+MAINROAD+1st+Floor+Shop+North+Avenue+Near+Bandar+Laguna+Merbok-103833542.htm,FACING MAINROAD 1st Floor Shop North Avenue Near Bandar Laguna Merbok,Shop lot,,1400,"RM1,000",Kedah
https://www.mudah.my/NEWLY+REFURBISHED+DETACHED+FACTORY+1+5+Storey+Factory+Taman+Ria+Jaya-105537775.htm,NEWLY REFURBISHED DETACHED FACTORY 1.5 Storey Factory Taman Ria Jaya,Warehouse / Factory,,34388,"RM20,000",Kedah
https://www.mudah.my/2+COMBINING+UNITS+Ground+Floor+Shoplot+Bandar+Laguna+Merbok-104624481.htm,2 COMBINING UNITS Ground Floor Shoplot Bandar Laguna Merbok,Shop lot,,3000,"RM3,200",Kedah
https://www.mudah.my/PRIME+AREA+1st+2nd+Floor+Shoplot+TOWN+AREA+Lagenda+Heights+For+Rent-103625345.htm,PRIME AREA 1st & 2nd Floor Shoplot TOWN AREA Lagenda Heights For Rent,Shop lot,,1400,"RM1,600",Kedah
https://www.mudah.my/FACING+MAINROAD+First+Floor+Shoplot+Bandar+Laguna+Merbok+For+Rent-103601792.htm,FACING MAINROAD First Floor Shoplot Bandar Laguna Merbok For Rent,Shop lot,,1400,RM900,Kedah
https://www.mudah.my/Whole+Unit+3+Storey+Shoplot+Pekan+Simpang+Kuala+Alor+Setar+For+Rent-101974106.htm,Whole Unit 3 Storey Shoplot Pekan Simpang Kuala Alor Setar For Rent,Shop lot,,1100,"RM3,000",Kedah
https://www.mudah.my/CORNER+LOT+FACING+MAINROAD+3+Storey+Shoplot+Besides+UOB+Amanjaya-104624601.htm,CORNER LOT FACING MAINROAD 3 Storey Shoplot Besides UOB Amanjaya,Shop lot,,1940,"RM5,500",Kedah
https://www.mudah.my/FULLY+FURNISHED+INTERMEDIATE+UNIT+Sky+Residence+Condo+in+CINTA+SAYANG-103677931.htm,FULLY FURNISHED INTERMEDIATE UNIT Sky Residence Condo in CINTA SAYANG,Condominium,2,1012,"RM2,500",Kedah
https://www.mudah.my/GOOD+CONDITION+2+Combining+Shoplot+Cinta+Sayang+Resort+Home+For+Rent-105448147.htm,GOOD CONDITION 2 Combining Shoplot Cinta Sayang Resort Home For Rent,Shop lot,,2800,"RM7,800",Kedah
https://www.mudah.my/Double+Storey+Shop+Office+1st+Floor+Jln+SerojaSg+Lalang-103990132.htm,"Double Storey Shop Office(1st Floor), Jln SerojaSg Lalang",Shop lot,,1400,RM700,Kedah
https://www.mudah.my/Factory+Warehouse+For+Rent+Sungai+Petani-105997496.htm,Factory Warehouse For Rent Sungai Petani,Warehouse / Factory,,15200,"RM17,000",Kedah
https://www.mudah.my/Factory+Warehouse+For+Rent+In+Sungai+Petani-103658179.htm,Factory Warehouse For Rent In Sungai Petani,Warehouse / Factory,,130680,"RM120,000",Kedah
https://www.mudah.my/New+1+5+Sty+Semi+D+Waja+Kulim+Freehold+Factory+200amp-104750592.htm,New 1.5 Sty Semi D Waja Kulim Freehold Factory 200amp,Warehouse / Factory,,17652,"RM18,000",Kedah
https://www.mudah.my/Factory+warehouse+for+RENT+in+SUNGAI+PETANI-104934722.htm,Factory warehouse for RENT in SUNGAI PETANI,Warehouse / Factory,,26000,"RM17,000",Kedah
https://www.mudah.my/Warehouse+for+RENT+in+SUNGAI+PETANI+-104127371.htm,Warehouse for RENT in SUNGAI PETANI🏭,Warehouse / Factory,,23000,"RM25,000",Kedah
https://www.mudah.my/Detached+Factory+Warehouse+For+RENT+in+Sungai+Petani+3+08+Acres-105466226.htm,Detached Factory Warehouse For RENT in Sungai Petani 3.08 Acres,Warehouse / Factory,,134164,"RM69,000",Kedah
https://www.mudah.my/Factory+Warehouse+For+Rent+In+Sungai+Petani-106121417.htm,Factory Warehouse For Rent In Sungai Petani,Warehouse / Factory,,6500,"RM6,800",Kedah
https://www.mudah.my/3-acre-taman-ria-jaya-sungai-petani-detached-factory-for-rent-106341908.htm,3 Acre Taman Ria Jaya Sungai Petani Detached Factory For Rent,Warehouse / Factory,,52796,"RM69,000",Kedah
https://www.mudah.my/Kulim+Lunas+Warehouse+Factory+350+Amp-106052479.htm,Kulim Lunas Warehouse Factory 350 Amp,Warehouse / Factory,,14500,"RM25,000",Kedah
https://www.mudah.my/3-acre-taman-ria-jaya-sungai-petani-detached-factory-for-rent-106341894.htm,3 Acre Taman Ria Jaya Sungai Petani Detached Factory For Rent,Warehouse / Factory,,52796,"RM69,000",Kedah
https://www.mudah.my/New+1+5+Sty+Semi+D+Waja+Kulim+Freehold+Factory+200amp-105057820.htm,New 1.5 Sty Semi D Waja Kulim Freehold Factory 200amp,Warehouse / Factory,,17652,"RM18,000",Kedah
https://www.mudah.my/Kulim+Semi+D+Factory+Warehouse-105909951.htm,Kulim Semi D Factory Warehouse,Commercial,,0.21,"RM8,000",Kedah
https://www.mudah.my/new-paint-kulim-lunas-detached-warehouse-factory-106341829.htm,"New Paint Kulim,lunas Detached Warehouse Factory",Warehouse / Factory,,15000,"RM23,000",Kedah
https://www.mudah.my/new-paint-kulim-lunas-detached-warehouse-factory-106341823.htm,"New Paint Kulim,lunas Detached Warehouse Factory",Warehouse / Factory,,15000,"RM23,000",Kedah
https://www.mudah.my/double-storey-shop-office-1st-floor-bukit-banyan-sungai-petani-106341668.htm,"Double Storey Shop Office, (1st Floor), Bukit Banyan, Sungai Petani.",Shop lot,,2300,"RM1,500",Kedah
https://www.mudah.my/3+Story+Shop+Office+1st+floor+Tmn+Tuanku+Haminah+Sungai+Petani+-102798213.htm,"3-Story Shop Office, (1st floor), Tmn Tuanku Haminah, Sungai Petani.",Shop lot,,1400,"RM1,000",Kedah
https://www.mudah.my/Bukit+Selambau+Sungai+Petani+Single+Storey+Warehouse+For+Rent-105444245.htm,Bukit Selambau Sungai Petani Single Storey Warehouse For Rent,Warehouse / Factory,,217800,"RM150,000",Kedah
https://www.mudah.my/fully-furnished-2-5-storey-terrace-gated-guarded-bandar-laguna-merbok-106340754.htm,FULLY FURNISHED 2.5 Storey Terrace GATED GUARDED Bandar Laguna Merbok,Terraced House,5,1400,"RM1,800",Kedah
https://www.mudah.my/taman-sejati-indah-1st-floor-shoplot-sungai-petani-3-room-1-toilet-106340503.htm,Taman Sejati Indah 1st Floor Shoplot Sungai Petani 3 Room 1 Toilet,Shop lot,,1400,RM800,Kedah
https://www.mudah.my/+BEST+RENT+Bandar+Bermata+Lunas+Single+Storey+Semi+D+Near+Hitech-105763569.htm,[BEST RENT] Bandar Bermata @ Lunas Single Storey Semi D | Near Hitech,Semi-Detached House,3,2550,"RM1,500",Kedah
https://www.mudah.my/+BEST+RENT+Bandar+Permata+Lunas+Single+Storey+Semi+D+Near+Hitech-105720292.htm,[BEST RENT] Bandar Permata @ Lunas Single Storey Semi D | Near Hitech,Semi-Detached House,3,1600,"RM1,300",Kedah
https://www.mudah.my/facing-road-warehouse-jalan-kuala-ketil-for-rent-106340275.htm,FACING ROAD Warehouse Jalan Kuala Ketil FOR RENT,Warehouse / Factory,,55218,"RM55,218",Kedah
https://www.mudah.my/best-rent-kulim-taman-ktc-2-storey-terrace-fully-furnished-106340018.htm,[BEST RENT] Kulim Taman KTC 2-Storey Terrace Fully Furnished,2-storey Terraced House,4,1400,"RM1,800",Kedah
https://www.mudah.my/facing-main-road-first-floor-shoplot-jalan-putra-alor-setar-for-rent-106339918.htm,Facing Main Road First Floor Shoplot Jalan Putra Alor Setar For Rent,Shop lot,,1540,"RM1,100",Kedah
https://www.mudah.my/prime-area-ground-floor-shop-lot-taman-kampian-for-rent-106339153.htm,PRIME AREA Ground Floor Shop Lot Taman Kampian FOR RENT,Shop lot,,2800,"RM3,400",Kedah
https://www.mudah.my/facing-main-road-1st-floor-shop-lot-taman-ria-jaya-for-rent-106339097.htm,FACING MAIN ROAD 1st Floor Shop Lot Taman Ria Jaya FOR RENT,Shop lot,,1400,RM800,Kedah
